0,monthly_top1_none_10bp,monthly_top1_current_10bp,monthly_top1_dual_trend_10bp,monthly_top1_risk_off_10bp,monthly_top3_none_10bp,monthly_top3_current_10bp,monthly_top3_dual_trend_10bp,monthly_top3_risk_off_10bp
2016-08-17,0.9263620354596053,0.9185048956526131,0.8420465169185856,1.107780210415401,1.3215118570781117,1.0984496374033579,0.9689200917492792,1.261094362428148
2016-08-18,0.9149520677397813,0.9071917040399009,0.8420465169185856,1.0941357215895735,1.3036501849016506,1.0836028940914728,0.9689200917492792,1.2440492985003235
2016-08-19,0.9141268825743242,0.9063735178607617,0.8420465169185856,1.0931489326655561,1.3011623734775581,1.0815350083270843,0.9689200917492792,1.241675225997755
2016-08-22,0.924752415013404,0.9169089275500938,0.8420465169185856,1.1058553628846006,1.310199508372355,1.0890467362735163,0.9689200917492792,1.2502991969498807
2016-08-23,0.9246811027151759,0.916838220102535,0.8420465169185856,1.105770084829464,1.3074414941024923,1.0867542560672605,0.9689200917492792,1.247667274861107
2016-08-24,0.9336511710877823,0.9257322069016485,0.8420465169185856,1.1164968459108553,1.3138583885533537,1.0920880223479421,0.9689200917492792,1.2537907987424364
2016-08-25,0.9290311529083429,0.9211513744048658,0.8420465169185856,1.110972046194292,1.3103374188175345,1.089161368372873,0.9689200917492792,1.250430802341088
2016-08-26,0.9216605175107792,0.9138432546443513,0.8420465169185856,1.1021579500644163,1.2979483656350221,1.0788635031640121,0.9689200917492792,1.238608157662868
2016-08-29,0.9374460041017253,0.9294948532192532,0.8420465169185856,1.1210348567033546,1.3178568781736641,1.0954115940965168,0.9689200917492792,1.257606483551765
2016-08-30,0.9331214225864745,0.9252069515767426,0.8420465169185856,1.115863351786763,1.3139347380164648,1.0921514845405977,0.9689200917492792,1.2538636576252287
2016-08-31,0.9406907136720435,0.9327120420841115,0.8420465169185856,1.1249150082131913,1.3294348151009932,1.1050352539612287,0.9689200917492792,1.2686550949655788
2016-09-01,0.9408672014227427,0.9328870329158111,0.8420465169185856,1.125126059217142,1.3314117735964275,1.1066785152992484,0.9689200917492792,1.2705416699516399
